"","country","country_code","latitude","longitude"
"1337","Antarctica","AQ",-76.2774,156.4287
"1338","Antarctica","AQ",-76.2781,156.4293
"1339","Antarctica","AQ",-76.2773,156.4261
"1340","Antarctica","AQ",-76.2706,156.4296
"1341","Antarctica","AQ",-76.2721,156.4367
"1342","Antarctica","AQ",-76.2769,156.427
"1343","Antarctica","AQ",-76.2704,156.4278
"1344","Antarctica","AQ",-76.2664,156.4865
"1345","Antarctica","AQ",-76.2713,156.431
"1346","Antarctica","AQ",-76.267,156.438
"1347","Antarctica","AQ",-76.2652,156.4097
"1348","Antarctica","AQ",-76.2758,156.4279
"1349","Antarctica","AQ",-76.2719,156.4287
"1350","Antarctica","AQ",-76.2704,156.4079
"1351","Antarctica","AQ",-76.267,156.4389
"1352","Antarctica","AQ",-76.2757,156.4317
"1353","Antarctica","AQ",-76.2675,156.4304
"1354","Antarctica","AQ",-76.2714,156.4243
"1355","Antarctica","AQ",-76.2664,156.4354
"1356","Antarctica","AQ",-76.2799,156.4323
"1357","Antarctica","AQ",-76.2797,156.4235
"1358","Antarctica","AQ",-76.2947,156.365
"1359","Antarctica","AQ",-76.2802,156.4242
"1360","Antarctica","AQ",-76.2685,156.4523
"1361","Antarctica","AQ",-76.2712,156.4462
"1362","Antarctica","AQ",-76.28,156.4229
"1363","Antarctica","AQ",-76.2677,156.4456
"1364","Antarctica","AQ",-76.2699,156.4527
"1365","Antarctica","AQ",-76.2664,156.4492
"1366","Antarctica","AQ",-76.2762,156.401
"1367","Antarctica","AQ",-76.2677,156.4464
"1368","Antarctica","AQ",-76.2786,156.4197
"1369","Antarctica","AQ",-76.2716,156.4418
"1370","Antarctica","AQ",-76.2789,156.4414
"1371","Antarctica","AQ",-76.272,156.4408
"1372","Antarctica","AQ",-76.2696,156.4422
"1373","Antarctica","AQ",-76.2695,156.447
"1374","Antarctica","AQ",-76.2674,156.4496
"1375","Antarctica","AQ",-76.2683,156.4439
"1376","Antarctica","AQ",-76.2731,156.441
"1377","Antarctica","AQ",-76.2729,156.443
"1378","Antarctica","AQ",-76.2796,156.4276
"1379","Antarctica","AQ",-76.267,156.4529
"1380","Antarctica","AQ",-76.2898,156.4145
"1381","Antarctica","AQ",-76.2893,156.4252
"1382","Antarctica","AQ",-76.2804,156.4254
"1383","Antarctica","AQ",-76.2707,156.4459
"1384","Antarctica","AQ",-76.2673,156.4506
"1385","Antarctica","AQ",-76.2785,156.3978
"1386","Antarctica","AQ",-76.283,156.4181
"1387","Antarctica","AQ",-76.2799,156.4056
"1388","Antarctica","AQ",-76.2696,156.4448
"1389","Antarctica","AQ",-76.2774,156.415
"1390","Antarctica","AQ",-76.2677,156.4441
"1391","Antarctica","AQ",-76.2708,156.4483
"1392","Antarctica","AQ",-76.2892,156.409
"1393","Antarctica","AQ",-76.2797,156.4166
"1394","Antarctica","AQ",-76.2832,156.4125
"1395","Antarctica","AQ",-76.2686,156.4522
"1396","Antarctica","AQ",-76.2907,156.377
"1397","Antarctica","AQ",-76.2787,156.413
"1398","Antarctica","AQ",-76.2806,156.3983
"1399","Antarctica","AQ",-76.2666,156.4481
"1400","Antarctica","AQ",-76.2665,156.4481
"1401","Antarctica","AQ",-76.267,156.4503
"1402","Antarctica","AQ",-76.2727,156.4456
"1403","Antarctica","AQ",-76.2781,156.426
"1404","Antarctica","AQ",-76.2773,156.4427
"1405","Antarctica","AQ",-76.281,156.403
"1406","Antarctica","AQ",-76.2667,156.4499
"1407","Antarctica","AQ",-76.2783,156.4256
"1408","Antarctica","AQ",-76.2727,156.4397
"1409","Antarctica","AQ",-76.2773,156.4018
"1410","Antarctica","AQ",-76.2695,156.4472
"1411","Antarctica","AQ",-76.271,156.4829
"1412","Antarctica","AQ",-76.267,156.4473
"1413","Antarctica","AQ",-76.2707,156.4467
"1414","Antarctica","AQ",-76.2729,156.4443
"1415","Antarctica","AQ",-76.2712,156.4447
"1416","Antarctica","AQ",-76.2918,156.3874
"1417","Antarctica","AQ",-76.2724,156.4385
"1418","Antarctica","AQ",-76.2707,156.447
"1419","Antarctica","AQ",-76.2731,156.4435
"1420","Antarctica","AQ",-76.2689,156.442
"1421","Antarctica","AQ",-76.2704,156.4433
"1422","Antarctica","AQ",-76.2676,156.4449
"1423","Antarctica","AQ",-76.2687,156.4492
"1424","Antarctica","AQ",-76.2705,156.4469
"1425","Antarctica","AQ",-76.267,156.4483
"1426","Antarctica","AQ",-76.2829,156.4091
"1427","Antarctica","AQ",-76.2793,156.4203
"1428","Antarctica","AQ",-76.2901,156.3744
"1429","Antarctica","AQ",-76.2891,156.4108
"1430","Antarctica","AQ",-76.2827,156.4448
"1431","Antarctica","AQ",-76.2866,156.4466
"1432","Antarctica","AQ",-76.2865,156.4409
"1433","Antarctica","AQ",-76.2826,156.4606
"1434","Antarctica","AQ",-76.2847,156.4599
"1435","Antarctica","AQ",-76.2816,156.4638
"1436","Antarctica","AQ",-76.2871,156.4607
"1437","Antarctica","AQ",-76.285,156.4609
"1438","Antarctica","AQ",-76.2805,156.4441
"1439","Antarctica","AQ",-76.286,156.45
"1440","Antarctica","AQ",-76.2822,156.4624
"1441","Antarctica","AQ",-76.2857,156.4958
"1442","Antarctica","AQ",-76.2848,156.4624
"1443","Antarctica","AQ",-76.2825,156.476
"1444","Antarctica","AQ",-76.2838,156.4374
"1445","Antarctica","AQ",-76.2832,156.4529
"1446","Antarctica","AQ",-76.2901,156.4575
"1447","Antarctica","AQ",-76.2858,156.4381
"1448","Antarctica","AQ",-76.2845,156.465
"1449","Antarctica","AQ",-76.2845,156.4603
"1450","Antarctica","AQ",-76.2852,156.4438
"1451","Antarctica","AQ",-76.2875,156.4672
"1452","Antarctica","AQ",-76.2881,156.4372
"1453","Antarctica","AQ",-76.2834,156.4503
"1454","Antarctica","AQ",-76.2824,156.4632
"1455","Antarctica","AQ",-76.2875,156.4365
"1456","Antarctica","AQ",-76.2839,156.4689
"1457","Antarctica","AQ",-76.2845,156.4627
"1458","Antarctica","AQ",-76.2862,156.4629
"1459","Antarctica","AQ",-76.289,156.465
"1460","Antarctica","AQ",-76.2899,156.4563
"1461","Antarctica","AQ",-76.2814,156.4648
"1462","Antarctica","AQ",-76.2915,156.445
"1463","Antarctica","AQ",-76.2882,156.4685
"1464","Antarctica","AQ",-76.2885,156.4681
"1465","Antarctica","AQ",-76.2829,156.4672
"1466","Antarctica","AQ",-76.2931,156.4359
"1467","Antarctica","AQ",-76.2838,156.4618
"1468","Antarctica","AQ",-76.2848,156.439
"1469","Antarctica","AQ",-76.2921,156.4447
"1470","Antarctica","AQ",-76.283,156.4593
"1471","Antarctica","AQ",-76.2886,156.4338
"1472","Antarctica","AQ",-76.2875,156.4495
"1473","Antarctica","AQ",-76.2876,156.4482
"1474","Antarctica","AQ",-76.2841,156.4614
"1475","Antarctica","AQ",-76.2832,156.4629
"1476","Antarctica","AQ",-76.2823,156.462
"1477","Antarctica","AQ",-76.2877,156.4365
"1478","Antarctica","AQ",-76.2858,156.4684
"1479","Antarctica","AQ",-76.2823,156.4766
"1480","Antarctica","AQ",-76.2853,156.444
"1481","Antarctica","AQ",-76.2867,156.4402
"1482","Antarctica","AQ",-76.2843,156.4368
"1483","Antarctica","AQ",-76.2874,156.4395
"1484","Antarctica","AQ",-76.284,156.4362
"1485","Antarctica","AQ",-76.2873,156.4605
"1486","Antarctica","AQ",-76.2865,156.4497
"1487","Antarctica","AQ",-76.2873,156.4373
"1488","Antarctica","AQ",-76.2824,156.4623
"1489","Antarctica","AQ",-76.29,156.4397
"1490","Antarctica","AQ",-76.2863,156.4343
"1491","Antarctica","AQ",-76.2874,156.4373
"1492","Antarctica","AQ",-76.2832,156.4683
"1493","Antarctica","AQ",-76.2826,156.4618
"1494","Antarctica","AQ",-76.2853,156.4504
"1495","Antarctica","AQ",-76.2863,156.4499
"1496","Antarctica","AQ",-76.2874,156.4399
"1497","Antarctica","AQ",-76.2823,156.4481
"1498","Antarctica","AQ",-76.288,156.4404
"1499","Antarctica","AQ",-76.2886,156.433
"1500","Antarctica","AQ",-76.2819,156.4552
"1501","Antarctica","AQ",-76.2837,156.4583
"1502","Antarctica","AQ",-76.282,156.455
"1503","Antarctica","AQ",-76.2843,156.4596
"1504","Antarctica","AQ",-76.2856,156.4387
"1505","Antarctica","AQ",-76.2852,156.4608
"1506","Antarctica","AQ",-76.2873,156.4499
"1507","Antarctica","AQ",-76.2813,156.4563
"1508","Antarctica","AQ",-76.2837,156.4672
"1509","Antarctica","AQ",-76.2874,156.4413
"1510","Antarctica","AQ",-76.2854,156.4342
"1511","Antarctica","AQ",-76.2896,156.4563
"1512","Antarctica","AQ",-76.2859,156.4422
"1513","Antarctica","AQ",-76.2807,156.4509
"1514","Antarctica","AQ",-76.2824,156.4953
"1515","Antarctica","AQ",-76.2732,156.5121
"1516","Antarctica","AQ",-76.2864,156.4937
"1517","Antarctica","AQ",-76.2727,156.5043
"1518","Antarctica","AQ",-76.2827,156.4728
"1519","Antarctica","AQ",-76.2854,156.4824
"1520","Antarctica","AQ",-76.2857,156.4814
"1521","Antarctica","AQ",-76.2791,156.533
"1522","Antarctica","AQ",-76.2872,156.4863
"1523","Antarctica","AQ",-76.282,156.4778
"1524","Antarctica","AQ",-76.2868,156.4835
"1525","Antarctica","AQ",-76.2802,156.48
"1526","Antarctica","AQ",-76.2868,156.4921
"1527","Antarctica","AQ",-76.2828,156.5055
"1528","Antarctica","AQ",-76.2779,156.4895
"1529","Antarctica","AQ",-76.2754,156.5118
"1530","Antarctica","AQ",-76.2799,156.4814
"1531","Antarctica","AQ",-76.2661,156.5183
"1532","Antarctica","AQ",-76.2873,156.4848
"1533","Antarctica","AQ",-76.2799,156.5007
"1534","Antarctica","AQ",-76.2802,156.5123
"1535","Antarctica","AQ",-76.2826,156.5111
"1536","Antarctica","AQ",-76.2818,156.5107
"1537","Antarctica","AQ",-76.2826,156.4964
"1538","Antarctica","AQ",-76.2863,156.4723
"1539","Antarctica","AQ",-76.2834,156.5057
"1540","Antarctica","AQ",-76.2826,156.4892
"1541","Antarctica","AQ",-76.2869,156.4799
"1542","Antarctica","AQ",-76.2874,156.4789
"1543","Antarctica","AQ",-76.285,156.4791
"1544","Antarctica","AQ",-76.266,156.5066
"1545","Antarctica","AQ",-76.2847,156.4818
"1546","Antarctica","AQ",-76.2692,156.5186
"1547","Antarctica","AQ",-76.2748,156.5013
"1548","Antarctica","AQ",-76.2728,156.4982
"1549","Antarctica","AQ",-76.2792,156.4937
"1550","Antarctica","AQ",-76.2699,156.5056
"1551","Antarctica","AQ",-76.2829,156.4899
"1552","Antarctica","AQ",-76.2854,156.4963
"1553","Antarctica","AQ",-76.2849,156.5048
"1554","Antarctica","AQ",-76.2879,156.4764
"1555","Antarctica","AQ",-76.285,156.4941
"1556","Antarctica","AQ",-76.2845,156.4819
"1557","Antarctica","AQ",-76.274,156.5026
"1558","Antarctica","AQ",-76.2658,156.5073
"1559","Antarctica","AQ",-76.2867,156.4847
"1560","Antarctica","AQ",-76.282,156.4896
"1561","Antarctica","AQ",-76.2726,156.5121
"1562","Antarctica","AQ",-76.2801,156.48
"1563","Antarctica","AQ",-76.2857,156.4945
"1564","Antarctica","AQ",-76.275,156.509
"1565","Antarctica","AQ",-76.2784,156.4996
"1566","Antarctica","AQ",-76.2877,156.4819
"1567","Antarctica","AQ",-76.2818,156.5048
"1568","Antarctica","AQ",-76.2845,156.4835
"1569","Antarctica","AQ",-76.2693,156.5262
"1570","Antarctica","AQ",-76.2856,156.4791
"1571","Antarctica","AQ",-76.2746,156.5123
"1572","Antarctica","AQ",-76.2854,156.492
"1573","Antarctica","AQ",-76.2824,156.5071
"1574","Antarctica","AQ",-76.2862,156.4933
"1575","Antarctica","AQ",-76.285,156.4938
"1576","Antarctica","AQ",-76.2709,156.4956
"1577","Antarctica","AQ",-76.2819,156.4799
"1578","Antarctica","AQ",-76.2851,156.4814
"1579","Antarctica","AQ",-76.2769,156.4917
"1580","Antarctica","AQ",-76.2806,156.4997
"1581","Antarctica","AQ",-76.2846,156.5046
"1582","Antarctica","AQ",-76.2821,156.506
"1583","Antarctica","AQ",-76.2879,156.4941
"1584","Antarctica","AQ",-76.2843,156.477
"1585","Antarctica","AQ",-76.2753,156.5331
"1586","Antarctica","AQ",-76.28,156.4802
"1587","Antarctica","AQ",-76.2835,156.4814
"1588","Antarctica","AQ",-76.2873,156.4759
"1589","Antarctica","AQ",-76.2688,156.5134
"1590","Antarctica","AQ",-76.2732,156.4986
"1591","Antarctica","AQ",-76.2812,156.4952
"1592","Antarctica","AQ",-76.2682,156.4975
"1593","Antarctica","AQ",-76.2733,156.487
"1594","Antarctica","AQ",-76.2838,156.4741
"1595","Antarctica","AQ",-76.2881,156.4705
"1596","Antarctica","AQ",-76.2687,156.4989
"1597","Antarctica","AQ",-76.2658,156.5072
"1598","Antarctica","AQ",-76.2745,156.4303
"1599","Antarctica","AQ",-76.2668,156.4499
"1600","Antarctica","AQ",-76.2692,156.4637
"1601","Antarctica","AQ",-76.2677,156.4414
"1602","Antarctica","AQ",-76.2712,156.4356
"1603","Antarctica","AQ",-76.2686,156.4379
"1604","Antarctica","AQ",-76.2749,156.4343
"1605","Antarctica","AQ",-76.2769,156.4349
"1606","Antarctica","AQ",-76.2757,156.4248
"1607","Antarctica","AQ",-76.2695,156.4399
"1608","Antarctica","AQ",-76.2705,156.4354
"1609","Antarctica","AQ",-76.2741,156.4321
"1610","Antarctica","AQ",-76.2751,156.4297
"1611","Antarctica","AQ",-76.2743,156.4406
"1612","Antarctica","AQ",-76.2735,156.4304
"1613","Antarctica","AQ",-76.2745,156.4417
"1614","Antarctica","AQ",-76.2686,156.4367
"1615","Antarctica","AQ",-76.2695,156.4376
"1616","Antarctica","AQ",-76.2724,156.4328
"1617","Antarctica","AQ",-76.2698,156.4353
"1618","Antarctica","AQ",-76.2754,156.4293
"1619","Antarctica","AQ",-76.2721,156.4275
"1620","Antarctica","AQ",-76.2718,156.4339
"1621","Antarctica","AQ",-76.2673,156.4422
"1622","Antarctica","AQ",-76.2767,156.5253
"1623","Antarctica","AQ",-76.2675,156.4421
"1624","Antarctica","AQ",-76.2676,156.4411
"1625","Antarctica","AQ",-76.2741,156.4369
"1626","Antarctica","AQ",-76.2745,156.4279
"1627","Antarctica","AQ",-76.2783,156.4392
"1628","Antarctica","AQ",-76.2746,156.4303
"1629","Antarctica","AQ",-76.2765,156.4324
"1630","Antarctica","AQ",-76.2725,156.4331
"1631","Antarctica","AQ",-76.2736,156.4308
"1632","Antarctica","AQ",-76.2682,156.4396
"1633","Antarctica","AQ",-76.271,156.4381
"1634","Antarctica","AQ",-76.2711,156.4376
"1635","Antarctica","AQ",-76.272,156.4357
"1636","Antarctica","AQ",-76.2768,156.4377
"1637","Antarctica","AQ",-76.2757,156.4309
"1638","Antarctica","AQ",-76.2711,156.436
"1639","Antarctica","AQ",-76.2784,156.4281
"1640","Antarctica","AQ",-76.2754,156.4414
"1641","Antarctica","AQ",-76.2732,156.4337
"1642","Antarctica","AQ",-76.2721,156.4368
"1643","Antarctica","AQ",-76.2725,156.4346
"1644","Antarctica","AQ",-76.2676,156.441
"1645","Antarctica","AQ",-76.2692,156.4391
"1646","Antarctica","AQ",-76.268,156.4374
"1647","Antarctica","AQ",-76.2696,156.4406
"1648","Antarctica","AQ",-76.2768,156.4361
"1649","Antarctica","AQ",-76.2685,156.4427
"1650","Antarctica","AQ",-76.2789,156.4378
"1651","Antarctica","AQ",-76.2682,156.4395
"1652","Antarctica","AQ",-76.2707,156.4346
"1653","Antarctica","AQ",-76.276,156.4326
"1654","Antarctica","AQ",-76.2753,156.4415
"1655","Antarctica","AQ",-76.2704,156.4382
"1656","Antarctica","AQ",-76.2702,156.4385
"1657","Antarctica","AQ",-76.277,156.4394
"1658","Antarctica","AQ",-76.2687,156.4413
"1659","Antarctica","AQ",-76.2776,156.4349
"1660","Antarctica","AQ",-76.2713,156.4339
"1661","Antarctica","AQ",-76.271,156.4357
"1662","Antarctica","AQ",-76.2686,156.4373
"1663","Antarctica","AQ",-76.2742,156.4397
"1664","Antarctica","AQ",-76.274,156.4311
"1665","Antarctica","AQ",-76.2678,156.4403
"1666","Antarctica","AQ",-76.2675,156.4422
"1667","Antarctica","AQ",-76.271,156.4355
"1668","Antarctica","AQ",-76.2681,156.4384
"1669","Antarctica","AQ",-76.2733,156.4429
"1670","Antarctica","AQ",-76.278,156.4766
"1671","Antarctica","AQ",-76.2715,156.4569
"1672","Antarctica","AQ",-76.2774,156.4221
"1673","Antarctica","AQ",-76.2716,156.4423
"1674","Antarctica","AQ",-76.0379,156.1396
"1675","Antarctica","AQ",-76.0235,155.7975
"1676","Antarctica","AQ",-76.0544,156.2582
"1677","Antarctica","AQ",-76.0316,156.0193
"1678","Antarctica","AQ",-76.033,156.298
"1679","Antarctica","AQ",-76.0497,156.4546
"1680","Antarctica","AQ",-76.0194,155.9816
"1681","Antarctica","AQ",-76.0415,156.2721
"1682","Antarctica","AQ",-76.0194,155.9815
"1683","Antarctica","AQ",-76.0194,155.9792
"1684","Antarctica","AQ",-76.028,156.0384
"1685","Antarctica","AQ",-76.0819,156.0212
"1686","Antarctica","AQ",-76.0185,155.8789
"1687","Antarctica","AQ",-76.0521,156.0292
"1688","Antarctica","AQ",-76.05,156.0315
"1689","Antarctica","AQ",-76.082,156.0206
"1690","Antarctica","AQ",-76.0819,156.0203
"1691","Antarctica","AQ",-76.0819,156.0207
"1692","Antarctica","AQ",-76.0386,156.0744
"1693","Antarctica","AQ",-76.0491,156.034
"1694","Antarctica","AQ",-76.0819,156.0213
"1695","Antarctica","AQ",-76.0246,156.0192
"1696","Antarctica","AQ",-76.0466,156.4453
"1697","Antarctica","AQ",-76.0826,156.0193
"1698","Antarctica","AQ",-76.0523,156.2612
"1699","Antarctica","AQ",-76.0521,156.2619
"1700","Antarctica","AQ",-76.0522,156.2614
"1701","Antarctica","AQ",-76.0118,155.8068
"1702","Antarctica","AQ",-76.0509,156.0057
"1703","Antarctica","AQ",-76.0744,155.9274
"1704","Antarctica","AQ",-76.0232,155.8876
"1705","Antarctica","AQ",-76.0406,156.1074
"1706","Antarctica","AQ",-76.0309,156.0067
"1707","Antarctica","AQ",-76.0401,156.1251
"1708","Antarctica","AQ",-76.0191,155.7009
"1709","Antarctica","AQ",-76.0351,155.844
"1710","Antarctica","AQ",-76.0149,155.7361
"1711","Antarctica","AQ",-76.037,156.1296
"1712","Antarctica","AQ",-76.0452,156.2679
"1713","Antarctica","AQ",-76.0251,155.9124
"1714","Antarctica","AQ",-76.0652,156.0093
"1715","Antarctica","AQ",-76.0551,156.0301
"1716","Antarctica","AQ",-76.0556,156.2785
"1717","Antarctica","AQ",-75.9924,155.5734
"1718","Antarctica","AQ",-76.0973,156.2301
"1719","Antarctica","AQ",-76.0468,155.9725
"1720","Antarctica","AQ",-76.0264,155.9099
"1721","Antarctica","AQ",-76.0386,155.9086
"1722","Antarctica","AQ",-76.0458,156.1907
"1723","Antarctica","AQ",-76.0294,156
"1724","Antarctica","AQ",-76.0545,156.0142
"1725","Antarctica","AQ",-76.0132,155.6598
"1726","Antarctica","AQ",-76.0737,156.0936
"1727","Antarctica","AQ",-76.0202,155.9934
"1728","Antarctica","AQ",-76.0526,156.0553
"1729","Antarctica","AQ",-76.0553,156.033
"1730","Antarctica","AQ",-76.0573,156.3141
"1731","Antarctica","AQ",-76.0233,155.7275
"1732","Antarctica","AQ",-76.0594,155.8646
"1733","Antarctica","AQ",-76.0489,156.4258
"1734","Antarctica","AQ",-76.0662,156.0085
"1735","Antarctica","AQ",-76.0305,155.793
"1736","Antarctica","AQ",-76.0551,156.309
"1737","Antarctica","AQ",-76.0383,156.0256
"1738","Antarctica","AQ",-76.0369,156.2021
"1739","Antarctica","AQ",-76.0837,155.9872
"1740","Antarctica","AQ",-76.1063,155.9846
"1741","Antarctica","AQ",-76.0692,156.1721
"1742","Antarctica","AQ",-76.0598,156.0111
"1743","Antarctica","AQ",-76.0915,155.9963
"1744","Antarctica","AQ",-76.0504,156.2166
"1745","Antarctica","AQ",-76.0974,155.9947
"1746","Antarctica","AQ",-76.0537,156.2343
"1747","Antarctica","AQ",-76.0539,156.3431
"1748","Antarctica","AQ",-76.0386,156.2409
"1749","Antarctica","AQ",-76.031,156.0301
"1750","Antarctica","AQ",-76.1015,156.2505
"1751","Antarctica","AQ",-76.0596,156.0485
"1752","Antarctica","AQ",-76.0384,156.1237
"1753","Antarctica","AQ",-76.1122,156.0259
"1754","Antarctica","AQ",-76.0413,156.0918
"1755","Antarctica","AQ",-76.0936,156.1685
"1756","Antarctica","AQ",-76.0422,156.1282
"1757","Antarctica","AQ",-76.0404,156.1542
"1758","Antarctica","AQ",-76.043,156.1139
"1759","Antarctica","AQ",-76.0311,156.0312
"1760","Antarctica","AQ",-76.0458,156.4577
"1761","Antarctica","AQ",-76.0735,156.0687
"1762","Antarctica","AQ",-76.106,155.9931
"1763","Antarctica","AQ",-76.0836,156.2318
"1764","Antarctica","AQ",-76.0644,156.0201
"1765","Antarctica","AQ",-76.0184,155.8774
"1766","Antarctica","AQ",-76.048,156.092
"1767","Antarctica","AQ",-76.0444,156.3246
"1768","Antarctica","AQ",-76.0331,156.1981
"1769","Antarctica","AQ",-76.034,156.1435
"1770","Antarctica","AQ",-76.0381,156.1155
"1771","Antarctica","AQ",-76.0149,155.8474
"1772","Antarctica","AQ",-76.0416,156.3003
"1773","Antarctica","AQ",-76.0794,156.058
"1774","Antarctica","AQ",-76.0477,156.1897
"1775","Antarctica","AQ",-76.037,156.1298
"1776","Antarctica","AQ",-76.0495,156.1895
"1777","Antarctica","AQ",-76.0664,156.0135
"1778","Antarctica","AQ",-76.0791,156.0592
"1779","Antarctica","AQ",-76.0421,156.0659
"1780","Antarctica","AQ",-76.0373,156.1238
"1781","Antarctica","AQ",-76.0337,156.1882
"1782","Antarctica","AQ",-76.061,156.0808
"1783","Antarctica","AQ",-76.0436,156.1308
"1784","Antarctica","AQ",-76.0395,156.0793
"1785","Antarctica","AQ",-76.0524,156.1642
"1786","Antarctica","AQ",-76.0706,156.0177
"1787","Antarctica","AQ",-76.0572,156.3378
"1788","Antarctica","AQ",-76.1149,156.0243
"1789","Antarctica","AQ",-76.0561,156.2619
"1790","Antarctica","AQ",-76.0417,156.2993
"1791","Antarctica","AQ",-76.099,156.1747
"1792","Antarctica","AQ",-76.1067,155.9976
"1793","Antarctica","AQ",-76.0488,156.4262
"1794","Antarctica","AQ",-76.0512,156.424
"1795","Antarctica","AQ",-76.0512,156.4473
"1796","Antarctica","AQ",-76.0489,156.3571
"1797","Antarctica","AQ",-76.0416,156.273
"1798","Antarctica","AQ",-76.0491,156.3352
"1799","Antarctica","AQ",-76.082,156.0217
"1800","Antarctica","AQ",-76.0459,156.3265
"1801","Antarctica","AQ",-76.054,156.3421
"1802","Antarctica","AQ",-76.07,155.8764
"1803","Antarctica","AQ",-76.0327,156.0163
"1804","Antarctica","AQ",-76.0233,155.9695
"1805","Antarctica","AQ",-76.0157,155.8554
"1806","Antarctica","AQ",-76.0484,155.8567
"1807","Antarctica","AQ",-76.0425,155.8974
"1808","Antarctica","AQ",-76.0266,156.0254
"1809","Antarctica","AQ",-76.0184,155.876
"1810","Antarctica","AQ",-76.0134,155.8296
"1811","Antarctica","AQ",-76.0118,155.8148
"1812","Antarctica","AQ",-76.0306,155.9101
"1813","Antarctica","AQ",-76.013,155.7058
"1814","Antarctica","AQ",-76.0194,155.9807
"1815","Antarctica","AQ",-76.0451,156.0308
"1816","Antarctica","AQ",-76.0477,156.0254
"1817","Antarctica","AQ",-76.0386,156.0546
"1818","Antarctica","AQ",-76.0225,156.0278
"1819","Antarctica","AQ",-76.0263,156.0414
"1820","Antarctica","AQ",-76.0306,156.0356
"1821","Antarctica","AQ",-76.0335,156.0223
"1822","Antarctica","AQ",-76.041,156.3016
"1823","Antarctica","AQ",-76.0359,155.9513
"1824","Antarctica","AQ",-76.0205,155.7368
"1825","Antarctica","AQ",-76.0403,155.8705
"1826","Antarctica","AQ",-76.0136,155.7597
"1827","Antarctica","AQ",-76.013,155.8395
"1828","Antarctica","AQ",-76.0149,155.8511
"1829","Antarctica","AQ",-76.0214,155.994
"1830","Antarctica","AQ",-76.0506,155.9967
"1831","Antarctica","AQ",-76.0644,155.9694
"1832","Antarctica","AQ",-76.0399,156.0117
"1833","Antarctica","AQ",-76.0524,156.0182
"1834","Antarctica","AQ",-76.0286,156.0453
"1835","Antarctica","AQ",-76.0435,156.0094
"1836","Antarctica","AQ",-76.0486,156.0261
"1837","Antarctica","AQ",-76.0331,156.0323
"1838","Antarctica","AQ",-76.0421,156.0412
"1839","Antarctica","AQ",-76.0467,156.0232
"1840","Antarctica","AQ",-76.0603,156.0072
"1841","Antarctica","AQ",-76.0223,156.0275
"1842","Antarctica","AQ",-76.034,156.0309
"1843","Antarctica","AQ",-76.0451,156.0594
"1844","Antarctica","AQ",-76.0381,156.021
"1845","Antarctica","AQ",-76.062,156.014
"1846","Antarctica","AQ",-76.0354,156.0231
"1847","Antarctica","AQ",-76.0533,156.0075
"1848","Antarctica","AQ",-76.0456,156.0322
"1849","Antarctica","AQ",-76.0534,156.0083
"1850","Antarctica","AQ",-76.0664,155.9952
"1851","Antarctica","AQ",-76.0224,156.0274
"1852","Antarctica","AQ",-76.056,156.0332
"1853","Antarctica","AQ",-76.0238,155.9648
"1854","Antarctica","AQ",-76.0401,156.0495
"1855","Antarctica","AQ",-76.0262,156.0432
"1856","Antarctica","AQ",-76.0451,156.0274
"1857","Antarctica","AQ",-76.0578,155.9576
"1858","Antarctica","AQ",-76.0426,156.0151
"1859","Antarctica","AQ",-76.0575,155.9982
"1860","Antarctica","AQ",-76.0567,155.9786
"1861","Antarctica","AQ",-76.0215,156.032
"1862","Antarctica","AQ",-76.0422,155.9404
"1863","Antarctica","AQ",-76.2908,157.2667
"1864","Antarctica","AQ",-76.33,157.2428
"1865","Antarctica","AQ",-76.29,157.2383
"1866","Antarctica","AQ",-76.2917,157.2395
"1867","Antarctica","AQ",-76.2911,157.2394
"1868","Antarctica","AQ",-76.2911,157.2228
"1869","Antarctica","AQ",-76.2886,157.2212
"1870","Antarctica","AQ",-76.2903,157.2278
"1871","Antarctica","AQ",-76.2917,157.2225
"1872","Antarctica","AQ",-76.2911,157.2217
"1873","Russia","RU",64.7,141.2
"1874","Australia","AU",-34.5,144.7167
"1875","United States","US",33.7833,-103.5767
"1876","United States","US",33.9167,-103.5183
"1877","United States","US",33.79,-103.5633
"1878","United States","US",42.318,-90.221
"1879","United States","US",37.0167,-101.8833
"1880","Australia","AU",-28.9,146.7667
"1881","United States","US",38.8078,-104.5694
"1882","United States","US",38.7833,-99.3333
"1883","South Africa","ZA",-23.8333,27.9167
"1884","United States","US",38.5,-96.2
"1885","Algeria","DZ",31.5333,8.8833
"1886","Egypt","EG",27.3142,27.9647
"1887","Australia","AU",-29.45,143.6
"1888","United States","US",33.7167,-100.8333
"1889","United States","US",38.28,-97.365
"1890","United States","US",43.5633,-97.5833
"1891","United States","US",39.7167,-77.3
"1892","Netherlands","NL",53.1,7.2
"1893","Tunisia","TN",33.2189,10.8345
"1894","United States","US",31.3333,-82.3167
"1895","United States","US",39.8667,-83.95
"1896","Algeria","DZ",27.2667,6.7667
"1897","United States","US",40.0317,-105.0567
"1898","Australia","AU",-25.2965,133.2001
"1899","Kazakhstan","KZ",51.8667,70.35
"1900","Mexico","MX",27,-104
"1901","Mexico","MX",20,-102.1833
"1902","Argentina","AR",-42.9,-71.3333
"1903","United States","US",34.6117,-115.0333
"1904","United States","US",33.9,-101.75
"1905","Chile","CL",-24.2298,-68.8925
"1906","Australia","AU",-32.0333,139.7833
